"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1700025G04Rik",0.490952380952381,0.538461538459841,116.277233694791,87.5401217194011,38.8949179838545,0.516556291390728,35
"2010001K21Rik",0.607994842037395,0.615384615383935,3.68436041098057,8.92893627077245,17.2527410453853,0.602649006622517,47
"2610037D02Rik",0.418367346938776,0.380952380952482,998.999999999999,662.027492312438,99.7198608174375,0.417218543046358,49
"2610307P16Rik",0.420426065162907,0.409090909090927,1.08482246836003,1.18772881351341,1.32852969103619,1.16556291390728,76
"4732440D04Rik",0.30718954248366,0.312500000000334,998.999999999999,636.776940623984,33.9988804164518,0.529801324503311,51
"5031425E22Rik",0.603030303030303,0.60240963841849,3.61277211074958,12.9897297771804,27.938319538816,0.549668874172185,55
"9530026P05Rik",0.535826638347647,0.516129032249844,0.503477492603584,0.46236346834562,0.385267550922977,2.4635761589404,119
"Aak1",0.514705882352941,0.485294117653382,998.999999999999,652.803151569443,75.7111688624194,0.450331125827815,51
"Abca1",0.450308641975309,0.476190476190476,2.64513772042695,39.9646682437102,99.7198608174375,0.417218543046358,36
"Abca8a",0.709038800705467,0.656716417910448,0.921225898557886,31.478593043645,80.4340493430593,0.443708609271523,18
"Abcb1b",1,0.999999999995422,1e-06,1e-06,134.06132505317,0.337748344370861,19
"Abi1",0.907075898228062,0.92234848484848,0.044861364741526,0.141514717982457,0.295428314162495,3.49668874172185,121
"Abi3bp",0.517241379310345,0.531914893109032,131.270198366316,131.926544704714,130.058300895714,0.311258278145695,29
"Ablim1",0.428217503217503,0.458823529414294,0.154217719788697,0.653723119629838,1.45087682497315,1.12582781456954,74
"Ablim3",0.316666666666667,0.348484848523981,1.00294846811995,33.3815637312197,85.254215188041,0.437086092715232,41
"Acaca",0.6,0.595238095238093,998.999999999999,666.600846318339,111.623177334916,0.278145695364238,30
"Ackr3",0.313846153846154,0.519230769229791,998.999999999999,675.099773925574,133.743797177051,0.344370860927152,25
"Acss3",0.472222222222222,0.39622641509434,4.25854974927225,53.6437965459995,132.701475421756,0.350993377483444,30
"Acyp2",0.272435897435897,0.295454545467564,10.5837146977662,52.9090998373094,120.510847408788,0.291390728476821,26
"Adam10",0.441117216117216,0.447058823529995,3.12783982177122,11.4175480805581,24.6343319357353,0.562913907284768,52
"Adamts9",0.544666666666667,0.450704225352113,4.41169869335657,26.7618011996188,62.4853810930662,0.470198675496689,25
"Adamtsl1",0.558380059895211,0.553459119040334,1.41556613499593,1.0610548484832,0.461370033516384,2.10596026490066,99
"Adcy9",0.634146341463415,0.707692307692223,998.999999999999,658.339130413144,90.1199612553982,0.43046357615894,41
"Adgrd1",0.48375104427736,0.5625,13.1403566094076,10.4619865479166,5.87690032775411,0.741721854304636,57
"Adgrg6",0.64,0.666666666666667,998.999999999999,642.047025760529,47.7156168364644,0.496688741721854,50
"Adgrl3",0.308974358974359,0.300000000000008,0.789000110682261,52.0166972582547,134.104554018798,0.33112582781457,26
"Adgrl4",0.505555555555556,0.54285714285672,998.999999999999,650.626552468042,70.0460163283682,0.231788079470199,15
"Adk",0.471578947368421,0.484536082474252,0.904941144720689,0.972333459636344,1.06021567195441,1.28476821192053,95
"Aebp1",0.454313725490196,0.475524475525349,1.44755649849628,1.80872751516048,2.35539389412713,0.947019867549669,85
"Aebp2",0.573333333333333,0.541176470292848,3.91568399125674,11.9094296255279,24.6343319357353,0.562913907284768,50
"Aff1",0.494444444444444,0.486725663713698,0.510045659203604,2.48434036238867,5.6373032088672,0.748344370860927,60
"Agap1",0.476868553257442,0.477443608996259,0.462295135723562,0.517273868317641,0.595107157051377,1.76158940397351,108
"Agfg1",0.508474576271186,0.523255813953383,998.999999999999,632.617842046621,23.1737689709208,0.56953642384106,59
"Ago3",0.545454545454545,0.524590163205113,998.999999999999,665.441516485415,108.605726699857,0.403973509933775,44
"Ahnak",0.450811093668237,0.44973544973545,0.862153347698869,0.969725521369903,1.1229580197413,1.25165562913907,91
"Aig1",0.673913043478261,0.666666665408811,0.274457183488538,29.6723444759778,76.7838273919556,0.23841059602649,23
