"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"Ablim1",0.579365079365079,0.588235294117645,998.999999999999,705.3966177895,29.5474633421256,0.818197512057354,21,1.87668536335437,1.62615842959428,1.85344747570935
"Airn",0.2,0.2000000013307,0.952068778496564,208.492667445905,155.89346619518,0.456339906037151,10,1.19508918821595,1.59801659545361,1.2543839216617
"Akap13",0.0833333333333333,0.0769230780196088,1e-06,1e-06,174.711469264541,0.404581737031023,12,0.602832260861282,1.59400161118811,0.692666131454813
"Akt3",0.351851851851852,0.375000000000009,998.999999999999,856.637602504498,142.978201878374,0.534605449800428,18,1.39837710890515,1.57145141938583,1.41478996718098
"Ankrd11",0.438888888888889,0.409090909090909,998.999999999999,681.727793217563,11.7958449131729,0.97798468323507,30,1.64120082764058,1.70607979692244,1.64518248821473
"Ankrd44",0.381720430107527,0.493506493506494,1.23145400779777,2.57927872597514,1.31873204058247,1.59515348336144,31,1.81941960457062,1.80737968865386,1.81868763492189
"Apbb1ip",0.166666666666667,0.15151515151559,0.0271042242008519,47.8997763254848,35.9112801320131,0.779084578500903,23,1.01086399987275,1.61078783816641,1.04925338540122
"App",0.45,0.500000001958719,998.999999999999,908.356109046547,181.76708178491,0.317126950394242,10,1.548201821407,1.61748686401015,1.55953971449192
"Arb2a",0.356060606060606,0.388888888888889,998.999999999999,702.714851180279,27.5361383852097,0.831774622734723,22,1.7535089873041,1.63144688952935,1.74299740877322
"Arhgap15",0.407142857142857,0.415254237288136,0.54671824901955,1.05743192635681,0.51971482025783,2.31441356649531,38,1.74401420265284,1.80500259990871,1.74701409166396
"Arhgap26",0.481666666666667,0.606060606061019,3.57548215544809,72.7611213987157,52.7830999713127,0.70081469559851,20,1.48518701222526,1.56460691007947,1.49223725798693
"Arid1b",0.409090909090909,0.433333334013054,998.999999999999,732.827302797202,50.1204770979021,0.709690274900586,22,1.67066557724611,1.56934358068496,1.66197785847349
"Arl15",0.3125,0.289473684211349,0.45321071855221,32.0468526415317,23.8085341218727,0.858952965588153,24,1.1847899061526,1.64358407542574,1.21499923778687
"Atp2b1",0.366666666666667,0.424242424250377,998.999999999999,722.614230735489,42.4606730516175,0.743438954088985,20,2.26346525448195,1.59195994623673,2.19219474633308
"Atxn1",0.297101449275362,0.333333333362792,998.999999999999,689.960682764129,17.9705120730971,0.908735941087255,23,1.90879415496791,1.67075330027748,1.88856246966439
"Bach2",0.577777777777778,0.676470588234152,0.606780418334017,47.8421033475347,35.578187301484,0.781008835629427,15,1.43448606863189,1.61161608652429,1.45427048097228
"Bcl2",0.424069264069264,0.445859872609811,0.0733582612569805,0.459198226791907,0.30771953946544,2.90388187536872,40,1.20019079728265,1.79157679214349,1.22330654367589
"Birc6",0.432539682539683,0.392857142857278,998.999999999999,741.947787251915,56.9608404389365,0.688624979940618,18,1.64419036341583,1.5589726546584,1.63546305684579
"Camk1d",0.493055555555556,0.447368421052634,0.947696017650252,36.5277597504089,26.9219718039816,0.836061001539771,24,1.27814229075634,1.63318545855909,1.30247126585599
"Camk4",0.36077694235589,0.391304347834586,1.48715512945227,19.8595816078129,14.1511086411335,0.948609869147336,19,1.84520023212936,1.69242013707607,1.83007424236572
"Cblb",0.346969696969697,0.456521739130436,3.76505995342459,13.0647397374619,7.91602482638411,1.04492269120086,22,1.86328211372389,1.72925098829974,1.85172674750939
"Ccnd3",0.537179487179487,0.552238805970149,1.63417468555125,3.55091727141224,1.84610061078356,1.44041919961174,26,1.99115212284604,1.80126409844435,1.9769485468475
"Cd44",0.564102564102564,0.631578949842592,26.0307019660213,222.607556557943,153.940316435447,0.471246009130923,13,1.52527546026436,1.60064148918457,1.53511549245023
