"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"0610043K17Rik",0.641141141141141,111,0.84799690655495,1.2286552278227,1,1
"1110059E24Rik",0.433076923076923,130,-0.330645311988471,0.44463648472798,1,1
"1500002F19Rik",0.65,60,0.82312223791592,-0.00503350820898163,0.31,1
"1500004A13Rik",0.390873015873016,210,-0.653442238603922,1.00835311763035,1,1
"1600010M07Rik",0.513888888888889,228,0.0650950282218847,1.7826174440508,1,1
"1600020E01Rik",0.334532374100719,139,-0.919080004616433,0.102833086710874,1,1
"1700025G04Rik",0.496860961365678,424,-0.0196958013409199,10.0937031202403,1,1
"2210408F21Rik",0.487140992167102,766,-0.0963939550615236,123.277199971275,1,1
"2210408I21Rik",0.616573033707865,178,0.751612370130608,0.821471960147164,1,1
"2610035D17Rik",0.650713557594292,327,0.807354922057604,3.23920752901284,1,1
"2610037D02Rik",0.504712301587302,336,0.0446229914206278,1.58551907427017,1,1
"2610307P16Rik",0.557807807807808,111,0.345135486048687,1.39991756654814,1,1
"2700049A03Rik",0.646723646723647,117,0.851477475289912,0.435408079597678,1,1
"2700097O09Rik",0.622047244094488,127,0.815575428862573,-0.000607472634555961,0.81,1
"2900026A02Rik",0.464912280701754,114,-0.225881407416328,1.18335098307807,1,1
"2900093K20Rik",0.587301587301587,63,0.505235308250422,3.1129379531567,1,1
"3110056K07Rik",0.451830443159923,173,-0.274174963438994,0.591389155405921,1,1
"3110082I17Rik",0.516393442622951,122,0.0424352663203971,0.777678607332277,1,1
"4632427E13Rik",0.505374280230326,521,0.0135042643497472,12.2882170878511,1,1
"4732440D04Rik",0.311473429951691,460,-1.15277028040325,5.70502803008191,1,1
"4732471J01Rik",0.367424242424242,132,-0.696607856550065,0.324829394228701,1,1
"4833420G17Rik",0.675595238095238,168,0.930737337562886,0.491414135949242,1,1
"4930438E09Rik",0.597849462365591,155,0.686500527183219,0.300753663433596,1,1
"4930503L19Rik",0.503164556962025,158,0.0327899351176697,0.492479522464379,1,1
"4930523C07Rik",0.439416419386746,337,-0.329622486677363,2.75346229740694,1,1
"4930578G10Rik",0.797585886722377,359,2.051743575094,-21.0794840358854,0,0
"4930599N23Rik",0.508403361344538,119,0.131244533278253,0.413360706171929,1,1
"4933406I18Rik",0.314634146341463,205,-1.16580889297008,1.25562760490246,1,1
"5031425E22Rik",0.591091414668057,685,0.483856689114781,79.6767100092771,1,1
"5033421B08Rik",0.377551020408163,49,-0.526068811667588,2.29590815032645,1,1
"5330438D12Rik",0.481220657276995,213,-0.130703691644594,0.552725702728793,1,1
"5430405H02Rik",0.431818181818182,132,-0.432111012637786,0.223899793876896,1,1
"6030458C11Rik",0.373333333333333,150,-0.7796099315747,0.406682382318081,1,1
"6720427I07Rik",0.543243243243243,185,0.231325546106456,0.697634813113581,1,1
"6820431F20Rik",0.725529100529101,252,1.37706964907982,1.22784432966648,1,1
"9330159M07Rik",0.231404958677686,121,-1.75488750216347,0.244843037515338,1,1
"9330162G02Rik",0.348837209302326,86,-1.1118928800709,-0.00139733512001072,0.98,1
"9330188P03Rik",0.46875,32,0.169925001442312,2.05795169561889,1,1
"9530026P05Rik",0.45338024691358,1125,-0.297315540405749,-151.251497760944,0,0
