"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"9530026P05Rik",0.65,0.638888888886856,2.64405522194502,3.07513343273073,3.70722683660565,1.125,15
"Cacna1c",0.534,0.4375,2.40109927123043,2.74326753359621,3.23826488133304,1.5,25
"Cacnb2",0.491656565656566,0.496240601503761,0.805193082304185,0.58525873750073,0.214845900195629,4.15625,25
"Cald1",0.402797202797203,0.434782608695652,0.328828522985659,0.368666092039133,0.425200883347617,2.15625,22
"Carmn",0.43702380952381,0.480769230769219,0.321959712892393,1.19337049960731,2.58286559105745,1.625,20
"Cped1",0.389583333333333,0.387096774193548,0.555211151357196,1.40999784095322,2.76765973415268,0.96875,16
"Dlc1",0.429986772486772,0.524999999981527,0.26610086573863,0.241732285385041,0.196755823249987,3.75,30
"Ebf1",0.437053571428571,0.512820512820513,0.369592310384929,0.33133456315985,0.261794933848803,2.4375,24
"Errfi1",0.403703703703704,0.437499999999993,1.28839119133085,2.04856090170123,3.23826488133304,1.5,18
"Filip1",0.555555555555556,0.58974358974359,1.48114241454848,2.41448449674527,3.87745333112899,1.21875,16
"Fry",0.363768115942029,0.240740740740742,1.68543831699391,1.89003971787359,2.18047161922327,1.6875,23
"Gucy1a2",0.439814814814815,0.409090909410858,0.51850267378425,1.72338915687732,3.64299158565946,1.375,18
"Itpr1",0.453787878787879,0.428571428593767,0.242485898289651,1.59691421585132,3.76233565717201,1.3125,22
"Kcnab1",0.342028730796847,0.295597484277279,0.543193707680166,0.426038284967885,0.226183176466865,4.96875,27
"Lhfpl6",0.430555555555556,0.525,0.530231263141506,1.81371910752879,3.85903928976606,1.25,18
"Lpp",0.60291737248259,0.701149425287356,0.319363868718355,0.275035198541422,0.196882741739742,2.71875,23
"Malat1",0.477112539020512,0.476793248945148,0.0026735822822309,0.00268376749454515,0.00264061600969835,66.65625,32
"Mast4",0.454336829281212,0.454954954982606,0.0901811631645002,0.129162969517286,0.189635076069522,6.9375,29
"Msrb3",0.397789929368877,0.379310345057812,0.478149727988847,0.82363941412682,1.36673766713422,1.8125,19
"Myh11",0.579777777777778,0.49999999999403,0.138125660352376,0.155021329711561,0.179028224704195,3,25
"Myom1",0.579437229437229,0.5,0.69479172773373,0.639110018479773,0.534409751124217,2.0625,21
"Pakap",0.503968253968254,0.513513513513513,2.06966132861327,2.75281215756808,3.80169384857205,1.15625,21
"Pde3a",0.577612769245629,0.48299319727833,0.684200796049257,0.514187362169952,0.22647704206781,4.59375,29
"Pdlim5",0.659495329232171,0.558441558441558,0.26133944961268,0.268329632351441,0.273719481972076,2.40625,19
"Plce1",0.567329545454546,0.499999999999989,1.17792626847464,1.26053693675816,1.36673766713422,1.8125,16
"Plcl1",0.393939393939394,0.295454545455861,998.999999999999,625.113953625096,3.64299158565946,1.375,22
"Ppp1r12a",0.40419411506368,0.4,0.0358810835068034,0.0906891625633122,0.177734841439218,3.125,23
"Prkg1",0.18644685146786,0.172185430474805,0.15445109718248,0.183724816229081,0.227207511013695,4.71875,28
"Rasal2",0.434210526315789,0.382352941176474,998.999999999999,625.025688194005,3.41325836088088,1.0625,19
"Rbpms",0.606419043919044,0.591397849461595,0.321631818836679,0.270790756216285,0.18215008255079,2.90625,24
"Rgs6",0.410714285714286,0.454545454545455,1.81379402317122,2.36976536730156,3.22050156346957,1.03125,14
"Rock1",0.557142857142857,0.562499999996402,1.15419695173263,1.96477825475631,3.23826488133304,1.5,21
"Ryr2",0.453703703703704,0.388888888888901,0.131677656866387,1.50655907993031,3.70722683660565,1.125,18
"Slc8a1",0.413941798941799,0.446808510642894,1e-06,1e-06,0.220661471131719,4.40625,30
"Sorbs2",0.53921568627451,0.517647058754137,0.39057547649735,0.322971642452106,0.205930661607934,2.65625,17
"Syne1",0.623529411764706,0.631578947382646,1.39853721726174,2.35565924913779,3.85857911425003,1.1875,17
"Synpo2",0.474074074074074,0.459459459459459,0.15249970418709,0.217182373101645,0.317460322550579,2.3125,18
"Tpm1",0.59469696969697,0.551020408163128,998.999999999999,624.903619722146,3.09554412851123,1.53125,22
"Utrn",0.535493827160494,0.589285714285708,1.06308490854687,1.33645298649166,1.75094569713888,1.75,27
"Zbtb16",0.552631578947368,0.435897436001962,0.162934908326526,1.59147663571781,3.87745333112899,1.21875,19
"Zfpm2",0.689814814814815,0.675675675345266,998.999999999999,625.1749283651,3.80169384857205,1.15625,18
