"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"9530026P05Rik",0.65,0.638888888886856,2.64405522194502,3.07885590709267,3.70722683660565,1.125,15
"Cacna1c",0.534,0.4375,2.40109927123043,2.7462704695076,3.23826488133304,1.5,25
"Cacnb2",0.491656565656566,0.496240601503761,0.805193082304185,0.583703086017315,0.214845900195629,4.15625,25
"Cald1",0.402797202797203,0.434782608695652,0.328828522985659,0.36902357272998,0.425200883347617,2.15625,22
"Carmn",0.43702380952381,0.480769230769219,0.321959712892393,1.20009432844966,2.58286559105745,1.625,20
"Cped1",0.389583333333333,0.387096774193548,0.555211151357196,1.41663157532714,2.76765973415268,0.96875,16
"Dlc1",0.429986772486772,0.524999999981527,0.26610086573863,0.24158812928732,0.196755823249987,3.75,30
"Ebf1",0.437053571428571,0.512820512820513,0.369592310384929,0.331100560645894,0.261794933848803,2.4375,24
"Errfi1",0.403703703703704,0.437499999999993,1.28839119133085,2.05458706848894,3.23826488133304,1.5,18
"Filip1",0.555555555555556,0.58974358974359,1.48114241454848,2.42186740177329,3.87745333112899,1.21875,16
"Fry",0.363768115942029,0.240740740740742,1.68543831699391,1.89187515916302,2.18047161922327,1.6875,23
"Gucy1a2",0.439814814814815,0.409090909410858,0.51850267378425,1.73269778806169,3.64299158565946,1.375,18
"Itpr1",0.453787878787879,0.428571428593767,0.242485898289651,1.60732388655224,3.76233565717201,1.3125,22
"Kcnab1",0.342028730796847,0.295597484277279,0.543193707680166,0.425227839902272,0.226183176466865,4.96875,27
"Lhfpl6",0.430555555555556,0.525,0.530231263141506,1.82363146802869,3.85903928976606,1.25,18
"Lpp",0.60291737248259,0.701149425287356,0.319363868718355,0.27474670010444,0.196882741739742,2.71875,23
"Malat1",0.477112539020512,0.476793248945148,0.0026735822822309,0.00268427185581954,0.00264061600969835,66.65625,32
"Mast4",0.454336829281212,0.454954954982606,0.0901811631645002,0.129475839032444,0.189635076069522,6.9375,29
"Msrb3",0.397789929368877,0.379310345057812,0.478149727988847,0.826361118353945,1.36673766713422,1.8125,19
"Myh11",0.579777777777778,0.49999999999403,0.138125660352376,0.155172729347056,0.179028224704195,3,25
"Myom1",0.579437229437229,0.5,0.69479172773373,0.638794460337527,0.534409751124217,2.0625,21
"Pakap",0.503968253968254,0.513513513513513,2.06966132861327,2.75837317646803,3.80169384857205,1.15625,21
"Pde3a",0.577612769245629,0.48299319727833,0.684200796049257,0.512994664992386,0.22647704206781,4.59375,29
"Pdlim5",0.659495329232171,0.558441558441558,0.26133944961268,0.268424834268574,0.273719481972076,2.40625,19
"Plce1",0.567329545454546,0.499999999999989,1.17792626847464,1.2613573462235,1.36673766713422,1.8125,16
"Plcl1",0.393939393939394,0.295454545455861,998.999999999999,622.410385315168,3.64299158565946,1.375,22
"Ppp1r12a",0.40419411506368,0.4,0.0358810835068034,0.0911145559566338,0.177734841439218,3.125,23
"Prkg1",0.18644685146786,0.172185430474805,0.15445109718248,0.183973599406787,0.227207511013695,4.71875,28
"Rasal2",0.434210526315789,0.382352941176474,998.999999999999,622.321444026391,3.41325836088088,1.0625,19
"Rbpms",0.606419043919044,0.591397849461595,0.321631818836679,0.270452753389098,0.18215008255079,2.90625,24
"Rgs6",0.410714285714286,0.454545454545455,1.81379402317122,2.37431175483659,3.22050156346957,1.03125,14
"Rock1",0.557142857142857,0.562499999996402,1.15419695173263,1.97116902765761,3.23826488133304,1.5,21
"Ryr2",0.453703703703704,0.388888888888901,0.131677656866387,1.51710769096271,3.70722683660565,1.125,18
"Slc8a1",0.413941798941799,0.446808510642894,1e-06,1e-06,0.220661471131719,4.40625,30
"Sorbs2",0.53921568627451,0.517647058754137,0.39057547649735,0.322516280175867,0.205930661607934,2.65625,17
"Syne1",0.623529411764706,0.631578947382646,1.39853721726174,2.36321106619976,3.85857911425003,1.1875,17
"Synpo2",0.474074074074074,0.459459459459459,0.15249970418709,0.217701975131258,0.317460322550579,2.3125,18
"Tpm1",0.59469696969697,0.551020408163128,998.999999999999,622.198440863408,3.09554412851123,1.53125,22
"Utrn",0.535493827160494,0.589285714285708,1.06308490854687,1.33871573106631,1.75094569713888,1.75,27
"Zbtb16",0.552631578947368,0.435897436001962,0.162934908326526,1.60244111412181,3.87745333112899,1.21875,19
"Zfpm2",0.689814814814815,0.675675675345266,998.999999999999,622.471826945167,3.80169384857205,1.15625,18
